Date,Country,HomeCountry,Home,AwayCountry,Away,HomeGoals,AwayGoals,HomeExGoals,AwayExGoals,HFA,EloChange,HomeElo,AwayElo,HomeTilt,AwayTilt,HomeRank,AwayRank,day_name,period,day_type,stadium,NACGoals,NACExGoals,OppGoals,OppExGoals,stint_id,coach,start_date,end_date
1967-12-17,NED,NED,Den Haag,NED,Breda,2,1,2.44622921944,0.776814699173,89.0506210327,2.02008843422,1530.22717285,1321.13500977,0.996195375919,0.892684042454,,,Sunday,uit,uit,uit,1,0.776814699173,2,2.44622921944,49,Bob Janse,1966-07-01,1968-04-09
1978-01-21,NED,NED,Breda,NED,Haarlem,2,1,1.59293401241,0.765223026276,122.466842651,4.20742607117,1533.17590332,1485.72241211,0.931129336357,0.927122116089,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,2,1.59293401241,1,0.765223026276,43,Hans Dorjee,1977-07-01,1979-06-30
2005-10-22,NED,NED,Breda,NED,Twente,1,1,1.27397310734,1.30595397949,75.8547897339,0.5431676507,1471.24645996,1565.99133301,1.08467304707,0.953687727451,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,1,1.27397310734,1,1.30595397949,25,Mark Schenning,2005-07-01,2006-06-30
2010-11-21,NED,NED,Den Haag,NED,Breda,3,0,1.43475091457,1.2109541893,94.0870742798,12.2498493195,1423.30627441,1480.26293945,1.09899044037,1.03101050854,,,Sunday,uit,uit,uit,0,1.2109541893,3,1.43475091457,20,Gert Aandewiel,2010-08-21,2011-06-30
1970-12-13,NED,NED,Breda,NED,Go Ahead Eagles,3,1,1.39554381371,1.2299079895,105.768966675,10.8103055954,1427.06274414,1522.81799316,1.05238723755,0.921908557415,,,Sunday,pre_avondje,sunday,beatrix_straat,3,1.39554381371,1,1.2299079895,48,Leo Canjels,1968-04-09,1971-06-30
1975-12-21,NED,NED,Telstar,NED,Breda,2,0,1.94166350365,0.822307169437,121.509536743,4.64359045029,1567.03027344,1474.05310059,1.06988501549,0.968767642975,,,Sunday,uit,uit,uit,0,0.822307169437,2,1.94166350365,44,Bob Maaskant,1975-07-01,1977-06-30
1969-01-26,NED,NED,Breda,NED,Volendam,3,0,1.47482001781,0.843127548695,112.23777771,8.65642738342,1340.32531738,1327.07788086,0.872790873051,0.913793325424,,,Sunday,pre_avondje,sunday,beatrix_straat,3,1.47482001781,0,0.843127548695,48,Leo Canjels,1968-04-09,1971-06-30
2005-02-26,NED,NED,Breda,NED,Groningen,1,4,1.66674423218,0.977126896381,80.089515686,-20.0616092682,1504.21765137,1445.98339844,1.09066128731,0.95495557785,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,1,1.66674423218,4,0.977126896381,26,Ton Lokhoff,2003-07-01,2005-12-30
2014-02-08,NED,NED,Breda,NED,Roda,2,0,1.91736412048,1.23289656639,83.2206726074,7.13507699966,1411.23901367,1378.7376709,1.06339120865,1.2953773737,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,2,1.91736412048,0,1.23289656639,17,Nebojsa Gudelj,2012-11-21,2014-10-13
2013-05-05,NED,NED,Breda,NED,Roda,5,3,1.67979037762,1.20950222015,81.4640579224,8.38702487946,1423.43933105,1423.2746582,1.00407123566,1.26374769211,,,Sunday,sunday_rat,sunday,rat_verlegh,5,1.67979037762,3,1.20950222015,17,Nebojsa Gudelj,2012-11-21,2014-10-13
1973-03-17,NED,NED,Ajax,NED,Breda,4,0,4.39065265656,0.462815582752,112.340377808,0.545046687126,1948.80749512,1436.68041992,1.01351296902,1.0149846077,1.0,,Saturday,uit,uit,uit,0,0.462815582752,4,4.39065265656,47,Ben Peeters,1971-07-01,1973-05-01
2009-11-21,NED,NED,Breda,NED,Nijmegen,3,3,1.53616631031,0.914794504642,82.6532363892,-3.98438954353,1501.68505859,1437.79272461,1.05097734928,0.900378465652,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,3,1.53616631031,3,0.914794504642,21,Robert Maaskant,2008-07-01,2010-08-20
2001-11-28,NED,NED,Nijmegen,NED,Breda,1,3,1.29030275345,1.15643775463,101.25958252,-11.678937912,1417.10180664,1509.06335449,0.957143962383,0.958673775196,,,Wednesday,uit,uit,uit,3,1.15643775463,1,1.29030275345,27,Henk ten Cate,2000-07-01,2003-06-30
1967-09-17,NED,NED,Volendam,NED,Breda,2,1,1.59603321552,1.07466697693,83.8571090698,5.80743694305,1340.39404297,1342.5012207,0.997982561588,0.940528035164,,,Sunday,uit,uit,uit,1,1.07466697693,2,1.59603321552,49,Bob Janse,1966-07-01,1968-04-09
1979-03-18,NED,NED,Breda,NED,Maastricht,0,0,1.56228590012,0.81905657053,116.916801453,-3.804489851,1490.84484863,1468.58435059,0.965732812881,0.936704158783,,,Sunday,sunday_bea,sunday,beatrix_straat,0,1.56228590012,0,0.81905657053,42,Jo Jansen,1979-01-22,1983-06-30
2010-08-21,NED,NED,Heerenveen,NED,Breda,3,1,1.67513918877,1.22766089439,92.4483413696,8.22821807861,1460.14282227,1465.89892578,1.25806570053,1.05243623257,,,Saturday,uit,uit,uit,1,1.22766089439,3,1.67513918877,20,Gert Aandewiel,2010-08-21,2011-06-30
1980-04-26,NED,NED,Maastricht,NED,Breda,3,2,1.53210866451,0.855654537678,118.276382446,4.99470329285,1490.23706055,1481.40100098,0.943041980267,1.00654733181,,,Saturday,uit,uit,uit,2,0.855654537678,3,1.53210866451,42,Jo Jansen,1979-01-22,1983-06-30
1973-10-03,CWC,GDR,Magdeburg,NED,Breda,2,0,3.42334485054,0.639865338802,187.612808228,1.9860701561,1661.4630127,1398.28613281,1.01033997536,1.01212918758,57.0,,Wednesday,uit,uit,uit,0,0.639865338802,2,3.42334485054,46,Henk Wullems,1973-05-02,1974-11-28
1966-09-09,NED,NED,Breda,NED,Sittardia,0,1,1.67793524265,1.1730427742,67.8599014282,-9.60390377045,1337.81420898,1331.47900391,0.985527157784,0.999874889851,,,Friday,pre_avondje,sunday,beatrix_straat,0,1.67793524265,1,1.1730427742,49,Bob Janse,1966-07-01,1968-04-09
1969-06-01,NED,NED,Breda,NED,Sparta Rotterdam,1,0,1.37670826912,0.995553791523,123.402893066,6.57287502289,1421.2635498,1485.81298828,0.986420869827,0.8458147645,,,Sunday,pre_avondje,sunday,beatrix_straat,1,1.37670826912,0,0.995553791523,48,Leo Canjels,1968-04-09,1971-06-30
1972-09-17,NED,NED,Utrecht,NED,Breda,3,1,2.05243992805,0.88634377718,111.43434906,4.93669319153,1512.79125977,1430.77099609,1.11714828014,1.0455738306,,,Sunday,uit,uit,uit,1,0.88634377718,3,2.05243992805,47,Ben Peeters,1971-07-01,1973-05-01
2003-04-13,NED,NED,Breda,NED,Ajax,0,3,1.01851403713,1.4584852457,101.415100098,-9.6151676178,1562.57421875,1761.24206543,0.872002720833,1.0373262167,,26.0,Sunday,sunday_rat,sunday,rat_verlegh,0,1.01851403713,3,1.4584852457,27,Henk ten Cate,2000-07-01,2003-06-30
1963-03-24,NED,NED,Breda,NED,PSV,3,3,1.69695568085,1.72388648987,75.9956970215,0.505453288555,1369.04553223,1462.61743164,1.01601600647,1.0672390461,,,Sunday,pre_avondje,sunday,beatrix_straat,3,1.69695568085,3,1.72388648987,50,Siem Plooijer,1961-07-01,1966-06-30
1964-05-07,NED,NED,Breda,NED,Feyenoord,3,1,1.5335214138,1.82385313511,74.8787307739,12.5258846283,1385.07666016,1514.359375,1.05347156525,1.01719725132,,,Thursday,pre_avondje,sunday,beatrix_straat,3,1.5335214138,1,1.82385313511,50,Siem Plooijer,1961-07-01,1966-06-30
1974-02-10,NED,NED,Ajax,NED,Breda,3,0,4.43550014496,0.426400691271,104.878486633,0.406378746033,1900.89355469,1356.15124512,0.926894903183,1.06390690804,2.0,,Sunday,uit,uit,uit,0,0.426400691271,3,4.43550014496,46,Henk Wullems,1973-05-02,1974-11-28
2009-03-22,NED,NED,Breda,NED,Ajax,0,3,1.29294490814,1.63029313087,90.6424636841,-10.4985198975,1498.0925293,1660.13586426,1.04635059834,1.16760921478,,70.0,Sunday,sunday_rat,sunday,rat_verlegh,0,1.29294490814,3,1.63029313087,21,Robert Maaskant,2008-07-01,2010-08-20
1975-11-02,NED,NED,Breda,NED,PSV,1,1,1.07268762589,2.42460632324,120.150032043,5.14589166641,1455.63586426,1773.46008301,0.972876310349,1.16139423847,,18.0,Sunday,pre_avondje,sunday,beatrix_straat,1,1.07268762589,1,2.42460632324,44,Bob Maaskant,1975-07-01,1977-06-30
1964-04-19,NED,NED,Sittard,NED,Breda,1,2,1.80847680569,1.42582273483,72.6302108765,-8.71537017822,1348.48999023,1376.14050293,1.02139115334,1.06924510002,,,Sunday,uit,uit,uit,2,1.42582273483,1,1.80847680569,50,Siem Plooijer,1961-07-01,1966-06-30
1985-05-25,NED,NED,Go Ahead Eagles,NED,Breda,4,0,1.90638148785,0.895181238651,96.733581543,7.65371179581,1442.52685547,1357.70300293,1.09695458412,1.02711927891,,,Saturday,uit,uit,uit,0,0.895181238651,4,1.90638148785,39,Bob Maaskant,1984-07-01,1986-06-30
2004-08-22,NED,NED,Ajax,NED,Breda,6,2,2.525806427,0.816246747971,93.0888290405,3.84865260124,1763.89404297,1546.83789062,1.08499526978,1.09610438347,29.0,,Sunday,uit,uit,uit,2,0.816246747971,6,2.525806427,26,Ton Lokhoff,2003-07-01,2005-12-30
1994-01-15,NED,NED,Breda,NED,Cambuur,2,0,1.87705993652,0.839406549931,78.0070343018,5.06664276123,1440.74536133,1322.65734863,1.11990869045,1.00921058655,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,2,1.87705993652,0,0.839406549931,32,Ronald Spelbos,1993-01-01,1995-06-30
2008-03-21,NED,NED,Vitesse,NED,Breda,3,3,1.37524628639,1.23605120182,83.4250030518,-0.38321736455,1441.90368652,1512.0078125,1.12445175648,0.98153167963,,,Friday,uit,uit,uit,3,1.23605120182,3,1.37524628639,22,Ernie Brandts,2006-07-01,2008-06-30
1972-12-17,NED,NED,Breda,NED,Haarlem,1,1,1.73759388924,0.844665288925,114.641548157,-4.40310430527,1456.94750977,1407.38549805,1.03621780872,0.968690752983,,,Sunday,pre_avondje,sunday,beatrix_straat,1,1.73759388924,1,0.844665288925,47,Ben Peeters,1971-07-01,1973-05-01
2017-12-03,NED,NED,Breda,NED,Excelsior,3,1,1.21727395058,1.32737731934,58.8461074829,12.2527704239,1261.3079834,1342.37255859,1.00803565979,1.04417324066,,,Sunday,sunday_rat,sunday,rat_verlegh,3,1.21727395058,1,1.32737731934,13,Stijn Vreven,2017-01-01,2018-06-30
2007-04-22,NED,NED,Breda,NED,Roda,0,2,1.34115552902,1.285359025,86.3230895996,-11.3440895081,1470.11499023,1555.14501953,1.1102925539,1.01221203804,,,Sunday,sunday_rat,sunday,rat_verlegh,0,1.34115552902,2,1.285359025,22,Ernie Brandts,2006-07-01,2008-06-30
2010-10-30,NED,NED,Breda,NED,De Graafschap,2,0,1.87201821804,0.895727038383,97.2285385132,5.16733837128,1468.84924316,1374.28674316,1.03267216682,1.03400015831,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,2,1.87201821804,0,0.895727038383,20,Gert Aandewiel,2010-08-21,2011-06-30
1970-03-22,NED,NED,Breda,NED,Holland Sport,2,3,1.60560142994,0.936037957668,108.565223694,-10.9795780182,1472.34851074,1463.2911377,0.961614489555,0.98538851738,,,Sunday,pre_avondje,sunday,beatrix_straat,2,1.60560142994,3,0.936037957668,48,Leo Canjels,1968-04-09,1971-06-30
1984-09-02,NED,NED,Breda,NED,Excelsior,0,0,1.42953014374,1.21931290627,96.2654495239,-0.896127939224,1388.6706543,1453.71765137,1.0,1.07954144478,,,Sunday,sunday_bea,sunday,beatrix_straat,0,1.42953014374,0,1.21931290627,39,Bob Maaskant,1984-07-01,1986-06-30
2013-03-17,NED,NED,Breda,NED,Willem II,4,0,1.89037847519,0.839826107025,79.2476348877,6.32962036133,1419.35705566,1273.93408203,1.01051676273,0.986779868603,,,Sunday,sunday_rat,sunday,rat_verlegh,4,1.89037847519,0,0.839826107025,17,Nebojsa Gudelj,2012-11-21,2014-10-13
2007-12-30,NED,NED,PSV,NED,Breda,2,0,2.16486573219,0.684929013252,78.6604919434,2.81107664108,1695.66235352,1461.85583496,0.892366111279,1.07441592216,50.0,,Sunday,uit,uit,uit,0,0.684929013252,2,2.16486573219,22,Ernie Brandts,2006-07-01,2008-06-30
2024-08-09,NED,NED,Groningen,NED,Breda,4,1,1.42449831963,1.11933124065,53.8230285645,11.5746889114,1325.55444336,1325.55444336,1.0,1.0,,,Friday,uit,uit,uit,1,1.11933124065,4,1.42449831963,0,Carl Hoefkens,2024-07-01,2028-12-31
1975-10-05,NED,NED,Nijmegen,NED,Breda,0,0,1.6218675375,0.905881404877,119.762084961,-3.26262116432,1472.36889648,1474.47558594,1.0220862627,0.994665384293,,,Sunday,uit,uit,uit,0,0.905881404877,0,1.6218675375,44,Bob Maaskant,1975-07-01,1977-06-30
2015-03-08,NED,NED,Feyenoord,NED,Breda,3,0,2.40316581726,0.673283755779,79.9833068848,2.76032876968,1599.98205566,1329.88415527,1.03585028648,0.987527132034,,,Sunday,uit,uit,uit,0,0.673283755779,3,2.40316581726,15,Robert Maaskant,2015-01-02,2015-10-06
1997-03-21,NED,NED,Groningen,NED,Breda,2,2,1.47909367085,1.30729079247,79.9796142578,-0.535881698132,1490.68151855,1552.02490234,1.06869447231,1.12711668015,,,Friday,uit,uit,uit,2,1.30729079247,2,1.47909367085,31,Wim Rijsbergen,1995-07-01,1997-06-30
2005-05-22,NED,NED,Breda,NED,Twente,1,1,1.28166258335,1.47129583359,76.8213500977,1.38126242161,1457.30297852,1582.42297363,1.12351596355,0.980440914631,,,Sunday,sunday_rat,sunday,rat_verlegh,1,1.28166258335,1,1.47129583359,26,Ton Lokhoff,2003-07-01,2005-12-30
2010-12-15,NED,NED,Excelsior,NED,Breda,1,3,1.19636487961,1.43093550205,99.5566101074,-9.19846439362,1344.00463867,1501.5098877,0.998225986958,1.06864225864,,,Wednesday,uit,uit,uit,3,1.43093550205,1,1.19636487961,20,Gert Aandewiel,2010-08-21,2011-06-30
1980-03-01,NED,NED,Alkmaar,NED,Breda,7,0,2.89859962463,0.681472241879,123.761825562,3.06359100342,1711.43994141,1437.50952148,1.10484135151,0.925166666508,31.0,,Saturday,uit,uit,uit,0,0.681472241879,7,2.89859962463,42,Jo Jansen,1979-01-22,1983-06-30
1961-11-19,NED,NED,Breda,NED,Feyenoord,2,3,1.15524029732,2.303627491,74.5000457764,-3.7887365818,1251.0098877,1492.95922852,1.02401518822,1.13109409809,,,Sunday,pre_avondje,sunday,beatrix_straat,2,1.15524029732,3,2.303627491,50,Siem Plooijer,1961-07-01,1966-06-30
1979-12-09,NED,NED,Den Haag,NED,Breda,3,0,1.7453302145,0.792734205723,119.948196411,6.73533439636,1511.53930664,1450.29016113,1.04061686993,0.920120716095,,,Sunday,uit,uit,uit,0,0.792734205723,3,1.7453302145,42,Jo Jansen,1979-01-22,1983-06-30
1993-08-20,NED,NED,Cambuur,NED,Breda,1,3,1.54577875137,0.933020412922,73.5772094727,-15.557009697,1405.64038086,1365.80065918,1.03290069103,1.01650154591,,,Friday,uit,uit,uit,3,0.933020412922,1,1.54577875137,32,Ronald Spelbos,1993-01-01,1995-06-30
1967-08-27,NED,NED,Breda,NED,Telstar,2,1,1.66034352779,0.9564011693,84.1663818359,5.05840969086,1341.95141602,1309.94702148,0.956390380859,0.961398899555,,,Sunday,pre_avondje,sunday,beatrix_straat,2,1.66034352779,1,0.9564011693,49,Bob Janse,1966-07-01,1968-04-09
1971-01-24,NED,NED,Breda,NED,Volendam,2,1,1.79023933411,0.923834621906,107.356109619,4.41710948944,1434.69006348,1394.5480957,1.0593534708,0.999518930912,,,Sunday,pre_avondje,sunday,beatrix_straat,2,1.79023933411,1,0.923834621906,48,Leo Canjels,1968-04-09,1971-06-30
1980-09-03,NED,NED,Breda,NED,Ajax,1,1,1.24386847019,1.97396492958,121.909378052,3.09482169151,1471.63867188,1704.71801758,1.03567445278,1.13594150543,,39.0,Wednesday,weekday_bea,weekday,beatrix_straat,1,1.24386847019,1,1.97396492958,42,Jo Jansen,1979-01-22,1983-06-30
2004-12-17,NED,NED,Twente,NED,Breda,0,0,1.51091122627,1.25864064693,85.3128585815,-1.01014983654,1486.79626465,1536.89282227,1.020003438,1.13935434818,,,Friday,uit,uit,uit,0,1.25864064693,0,1.51091122627,26,Ton Lokhoff,2003-07-01,2005-12-30
2010-04-13,NED,NED,Vitesse,NED,Breda,1,1,1.40807104111,1.21758842468,91.0005645752,-0.564169347286,1396.24377441,1467.62231445,1.05568742752,1.07556450367,,,Tuesday,uit,uit,uit,1,1.21758842468,1,1.40807104111,21,Robert Maaskant,2008-07-01,2010-08-20
1975-09-14,NED,NED,Breda,NED,Excelsior,0,0,1.79500615597,0.823750257492,119.670333862,-4.86808300018,1474.42956543,1409.30981445,1.03667616844,0.954435229301,,,Sunday,pre_avondje,sunday,beatrix_straat,0,1.79500615597,0,0.823750257492,44,Bob Maaskant,1975-07-01,1977-06-30
2025-05-04,NED,NED,Breda,NED,Zwolle,1,3,1.28408670425,1.20842838287,63.729888916,-11.7639541626,1377.0234375,1436.59997559,0.970560073853,1.02390444279,,,Sunday,sunday_rat,sunday,rat_verlegh,1,1.28408670425,3,1.20842838287,0,Carl Hoefkens,2024-07-01,2028-12-31
2014-01-25,NED,NED,Breda,NED,Zwolle,1,2,1.62164640427,1.02649307251,85.2776260376,-11.0481672287,1410.39892578,1378.80541992,1.07115185261,0.971107363701,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,1,1.62164640427,2,1.02649307251,17,Nebojsa Gudelj,2012-11-21,2014-10-13
2018-03-03,NED,NED,Breda,NED,Feyenoord,2,1,0.924582660198,1.90081644058,62.9332885742,12.8479061127,1299.51867676,1552.47424316,0.993664979935,1.04388892651,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,2,0.924582660198,1,1.90081644058,13,Stijn Vreven,2017-01-01,2018-06-30
2008-11-22,NED,NED,Breda,NED,Nijmegen,1,1,1.48906862736,0.938554465771,92.0978088379,-3.16914081573,1559.55810547,1537.62304688,1.02849161625,0.96299380064,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,1,1.48906862736,1,0.938554465771,21,Robert Maaskant,2008-07-01,2010-08-20
1982-11-20,NED,NED,Breda,NED,Alkmaar,2,1,1.10065245628,1.70351886749,100.548431396,10.7160634995,1410.12475586,1618.91113281,0.987296819687,0.994959115982,,84.0,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,2,1.10065245628,1,1.70351886749,42,Jo Jansen,1979-01-22,1983-06-30
2010-03-06,NED,NED,Breda,NED,PSV,2,1,0.939141273499,1.81300163269,87.325920105,12.1848087311,1466.55432129,1722.3059082,1.10667467117,0.914300739765,,37.0,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,2,0.939141273499,1,1.81300163269,21,Robert Maaskant,2008-07-01,2010-08-20
1973-05-13,NED,NED,Haarlem,NED,Breda,3,1,1.60944914818,0.859625339508,108.524528503,6.63264846802,1433.43261719,1402.57873535,1.02789497375,0.978849112988,,,Sunday,uit,uit,uit,1,0.859625339508,3,1.60944914818,46,Henk Wullems,1973-05-02,1974-11-28
1997-04-13,NED,NED,De Graafschap,NED,Breda,2,2,1.41676390171,1.42013430595,78.7741851807,0.608101844788,1452.22753906,1552.15551758,1.06632936001,1.13904547691,,,Sunday,uit,uit,uit,2,1.42013430595,2,1.41676390171,31,Wim Rijsbergen,1995-07-01,1997-06-30
2008-02-24,NED,NED,Breda,NED,Ajax,2,3,1.34004068375,1.4581643343,86.4188079834,-6.98329591751,1516.54699707,1636.37304688,0.975881814957,1.22934317589,,91.0,Sunday,sunday_rat,sunday,rat_verlegh,2,1.34004068375,3,1.4581643343,22,Ernie Brandts,2006-07-01,2008-06-30
2025-08-17,NED,NED,Breda,NED,Sittard,2,1,1.18834233284,1.19532299042,63.8528175354,8.39411354065,1349.38183594,1420.39611816,0.959110736847,0.972552895546,,,Sunday,sunday_rat,sunday,rat_verlegh,2,1.18834233284,1,1.19532299042,0,Carl Hoefkens,2024-07-01,2028-12-31
1969-10-12,NED,NED,Breda,NED,Go Ahead Eagles,2,0,1.40700030327,1.10703527927,113.795288086,9.8784532547,1451.40185547,1527.22106934,0.928851008415,0.954995572567,,,Sunday,pre_avondje,sunday,beatrix_straat,2,1.40700030327,0,1.10703527927,48,Leo Canjels,1968-04-09,1971-06-30
1971-08-15,NED,NED,Breda,NED,Feyenoord,1,2,0.829687178135,2.44682407379,114.419792175,-2.41646981239,1447.64624023,1823.08789062,1.08789682388,0.932771682739,,9.0,Sunday,pre_avondje,sunday,beatrix_straat,1,0.829687178135,2,2.44682407379,47,Ben Peeters,1971-07-01,1973-05-01
2001-12-22,NED,NED,Breda,NED,Heerenveen,2,1,1.3287024498,1.11463606358,102.708129883,7.10874271393,1536.34521484,1601.35852051,0.983826816082,0.959496796131,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,2,1.3287024498,1,1.11463606358,27,Henk ten Cate,2000-07-01,2003-06-30
1976-12-05,NED,NED,FC Amsterdam,NED,Breda,1,0,1.69160592556,1.05824613571,123.918960571,5.65856218338,1478.93286133,1512.67858887,1.07592773438,1.03199756145,,,Sunday,uit,uit,uit,0,1.05824613571,1,1.69160592556,44,Bob Maaskant,1975-07-01,1977-06-30
1979-04-14,NED,NED,Breda,NED,Twente,3,1,1.25996303558,1.17076528072,116.138465881,11.4852752686,1500.97790527,1619.8984375,0.944718301296,0.967485010624,,89.0,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,3,1.25996303558,1,1.17076528072,42,Jo Jansen,1979-01-22,1983-06-30
2003-12-12,NED,NED,Roda,NED,Breda,2,2,1.6043432951,0.97361767292,97.565612793,-3.60909152031,1556.87561035,1523.13464355,1.07420003414,0.954215764999,,,Friday,uit,uit,uit,2,0.97361767292,2,1.6043432951,26,Ton Lokhoff,2003-07-01,2005-12-30
1969-04-07,NED,NED,Maastricht,NED,Breda,1,2,1.37091648579,0.908331096172,116.044471741,-9.90466690063,1356.69177246,1395.08557129,0.851815700531,0.909182488918,,,Monday,uit,uit,uit,2,0.908331096172,1,1.37091648579,48,Leo Canjels,1968-04-09,1971-06-30
1993-08-14,NED,NED,Breda,NED,Roda,2,3,1.26294481754,1.36950206757,73.4398040771,-6.84737491608,1372.64807129,1484.1282959,1.0,1.13607525826,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,2,1.26294481754,3,1.36950206757,32,Ronald Spelbos,1993-01-01,1995-06-30
1993-08-25,NED,NED,Breda,NED,Venlo,4,1,1.45021235943,0.975046038628,72.6051940918,10.2657442093,1381.35766602,1368.3671875,1.02848362923,0.998980343342,,,Wednesday,weekday_bea,weekday,beatrix_straat,4,1.45021235943,1,0.975046038628,32,Ronald Spelbos,1993-01-01,1995-06-30
2003-05-03,NED,NED,Vitesse,NED,Breda,3,1,1.23101639748,0.927949845791,99.7195053101,9.20448589325,1519.09838867,1550.10583496,0.906835496426,0.858937382698,,,Saturday,uit,uit,uit,1,0.927949845791,3,1.23101639748,27,Henk ten Cate,2000-07-01,2003-06-30
1975-11-09,NED,NED,FC Eindhoven,NED,Breda,2,3,1.61961448193,0.86949723959,122.29145813,-11.571146965,1487.15795898,1476.63378906,1.02713155746,0.964636862278,,,Sunday,uit,uit,uit,3,0.86949723959,2,1.61961448193,44,Bob Maaskant,1975-07-01,1977-06-30
1994-05-01,NED,NED,PSV,NED,Breda,3,1,2.09264755249,0.784864902496,84.6576385498,3.87289023399,1636.53405762,1473.02929688,1.00425505638,1.11641895771,83.0,,Sunday,uit,uit,uit,1,0.784864902496,3,2.09264755249,32,Ronald Spelbos,1993-01-01,1995-06-30
1962-03-04,NED,NED,Breda,NED,Groningen,0,0,1.90655529499,1.28869128227,72.9942398071,-2.56782984734,1272.47753906,1254.21386719,1.03038668633,0.994585454464,,,Sunday,pre_avondje,sunday,beatrix_straat,0,1.90655529499,0,1.28869128227,50,Siem Plooijer,1961-07-01,1966-06-30
2000-11-12,NED,NED,Twente,NED,Breda,4,0,2.0131790638,0.831439375877,94.5617523193,6.06548070908,1545.39599609,1412.38574219,1.00586843491,1.02045583725,,,Sunday,uit,uit,uit,0,0.831439375877,4,2.0131790638,27,Henk ten Cate,2000-07-01,2003-06-30
1968-05-05,NED,NED,Breda,NED,Nijmegen,0,0,1.48738479614,1.03950726986,102.613258362,-1.87080287933,1293.3302002,1330.17053223,0.92504554987,0.954310953617,,,Sunday,pre_avondje,sunday,beatrix_straat,0,1.48738479614,0,1.03950726986,48,Leo Canjels,1968-04-09,1971-06-30
1962-12-02,NED,NED,Blauw Wit,NED,Breda,1,1,1.86088109016,1.43365049362,81.4228286743,-1.59747433662,1274.23937988,1299.68078613,1.08171570301,1.01745045185,,,Sunday,uit,uit,uit,1,1.43365049362,1,1.86088109016,50,Siem Plooijer,1961-07-01,1966-06-30
1968-10-20,NED,NED,Breda,NED,Maastricht,0,0,1.64421844482,0.851785004139,106.483581543,-4.0933008194,1362.3380127,1317.75439453,0.86480820179,0.970857560635,,,Sunday,pre_avondje,sunday,beatrix_straat,0,1.64421844482,0,0.851785004139,48,Leo Canjels,1968-04-09,1971-06-30
2010-11-06,NED,NED,Groningen,NED,Breda,2,1,1.81706500053,0.974793612957,93.9587783813,4.19809293747,1541.72680664,1472.10559082,1.12254583836,1.02656054497,,,Saturday,uit,uit,uit,1,0.974793612957,2,1.81706500053,20,Gert Aandewiel,2010-08-21,2011-06-30
1977-03-06,NED,NED,Ajax,NED,Breda,4,0,2.59768819809,0.637541770935,119.215179443,2.62916612625,1774.53942871,1514.0670166,0.923587501049,0.973323762417,12.0,,Sunday,uit,uit,uit,0,0.637541770935,4,2.59768819809,44,Bob Maaskant,1975-07-01,1977-06-30
1966-08-28,NED,NED,Breda,NED,Groningen,2,0,1.50999736786,1.37720108032,70.0024261475,10.5477085114,1313.7130127,1372.21948242,0.984485685825,0.986166894436,,,Sunday,pre_avondje,sunday,beatrix_straat,2,1.50999736786,0,1.37720108032,49,Bob Janse,1966-07-01,1968-04-09
1998-03-01,NED,NED,Utrecht,NED,Breda,1,3,1.61320722103,1.18073475361,85.6237182617,-13.3803071976,1496.96435547,1519.48095703,1.16821110249,1.02397882938,,,Sunday,uit,uit,uit,3,1.18073475361,1,1.61320722103,30,Herbert Neumann,1997-07-01,1998-10-08
2010-10-02,NED,NED,Breda,NED,Nijmegen,2,0,1.65105116367,0.96174454689,95.0535964966,6.45631599426,1487.76965332,1431.75109863,1.0230884552,1.02658545971,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,2,1.65105116367,0,0.96174454689,20,Gert Aandewiel,2010-08-21,2011-06-30
1971-11-28,NED,NED,FC Amsterdam,NED,Breda,2,4,1.4039131403,0.91711139679,103.972297668,-14.1064224243,1467.20483398,1489.24023438,0.837102890015,1.07037758827,,,Sunday,uit,uit,uit,4,0.91711139679,2,1.4039131403,47,Ben Peeters,1971-07-01,1973-05-01
1998-03-25,NED,NED,Vitesse,NED,Breda,4,1,1.98994612694,0.959683477879,85.8917922974,6.49006938934,1610.84130859,1514.11413574,1.17492818832,1.01215052605,,,Wednesday,uit,uit,uit,1,0.959683477879,4,1.98994612694,30,Herbert Neumann,1997-07-01,1998-10-08
2015-03-20,NED,NED,Utrecht,NED,Breda,3,4,1.8993960619,0.99315237999,81.4280014038,-12.2678956985,1421.46118164,1329.06738281,1.20767962933,0.974885702133,,,Friday,uit,uit,uit,4,0.99315237999,3,1.8993960619,15,Robert Maaskant,2015-01-02,2015-10-06
